"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2026","519.05","517.74","522.70","514.14","851.28K","1.37%"
"06/03/2026","512.03","512.25","524.54","510.54","1.04M","-0.27%"
"06/02/2026","513.43","514.50","516.71","510.10","1.08M","-0.59%"
"06/01/2026","516.50","523.98","525.99","515.88","1.37M","-2.63%"
"05/29/2026","530.45","536.24","537.25","527.95","2.25M","-1.26%"
"05/28/2026","537.21","534.16","541.21","531.14","1.14M","1.14%"
"05/27/2026","531.14","531.98","533.57","524.25","1.05M","-0.33%"
"05/26/2026","532.90","536.00","536.02","529.00","1.35M","-0.06%"
"05/22/2026","533.24","524.86","534.27","524.00","1.05M","2.00%"
"05/21/2026","522.79","523.24","529.48","517.02","1.64M","0.04%"
"05/20/2026","522.59","526.63","526.85","517.00","1.02M","-0.77%"
"05/19/2026","526.63","527.51","530.26","523.48","1.11M","-0.32%"
"05/18/2026","528.31","517.81","528.39","512.76","1.38M","2.38%"
"05/15/2026","516.01","521.36","524.93","514.73","1.30M","-0.85%"
"05/14/2026","520.41","520.74","521.43","515.25","856.60K","0.09%"
"05/13/2026","519.94","517.47","520.87","510.79","824.65K","-0.20%"
"05/12/2026","521.00","512.50","522.51","512.50","1.16M","1.71%"
"05/11/2026","512.25","505.00","515.63","502.45","1.36M","1.13%"
"05/08/2026","506.51","508.59","512.00","504.50","1.29M","-1.15%"
"05/07/2026","512.41","515.03","515.50","503.03","2.06M","-0.36%"
"05/06/2026","514.26","508.95","514.47","500.31","1.59M","1.05%"
"05/05/2026","508.93","520.00","520.00","507.49","1.37M","-1.78%"
"05/04/2026","518.15","513.41","524.50","512.00","1.37M","1.05%"
"05/01/2026","512.77","517.95","519.58","512.12","1.40M","-1.00%"
"04/30/2026","517.97","511.08","518.23","507.90","1.59M","1.60%"
"04/29/2026","509.81","513.97","516.00","501.95","1.62M","-0.48%"
"04/28/2026","512.29","518.44","518.68","507.56","1.46M","-0.21%"
"04/27/2026","513.35","514.05","527.66","511.91","2.11M","-0.02%"
"04/24/2026","513.45","525.00","526.80","503.60","3.09M","-3.08%"
"04/23/2026","529.79","533.91","538.81","522.26","3.21M","-4.62%"
"04/22/2026","555.43","575.88","576.07","550.19","2.29M","-2.89%"
"04/21/2026","571.95","580.29","580.97","568.84","1.60M","-1.61%"
"04/20/2026","581.28","593.60","598.00","578.23","1.72M","-1.84%"
"04/17/2026","592.19","604.33","609.38","588.41","1.70M","-2.52%"
"04/16/2026","607.49","610.71","613.00","601.41","853.84K","-0.59%"
"04/15/2026","611.10","611.00","615.59","607.34","879.31K","-0.08%"
"04/14/2026","611.58","617.00","617.00","609.06","905.71K","-1.31%"
"04/13/2026","619.69","617.87","622.51","615.01","678.73K","0.97%"
"04/10/2026","613.72","619.28","621.70","607.16","874.04K","-1.63%"
"04/09/2026","623.87","627.99","636.88","623.09","911.06K","-0.74%"
"04/08/2026","628.50","612.27","630.67","605.50","1.28M","0.13%"
"04/07/2026","627.70","635.60","636.80","625.82","732.12K","-1.60%"
"04/06/2026","637.90","623.11","637.92","621.36","1.13M","2.43%"
"04/02/2026","622.79","616.70","626.51","616.01","1.12M","0.83%"
"04/01/2026","617.64","608.82","619.10","606.11","1.12M","2.19%"
"03/31/2026","604.39","604.50","610.00","598.70","1.33M","0.97%"
"03/30/2026","598.57","621.03","623.32","593.88","1.85M","-2.80%"
"03/27/2026","615.84","625.70","631.45","613.66","1.06M","-1.83%"
"03/26/2026","627.33","619.80","632.92","619.80","1.26M","0.50%"
"03/25/2026","624.20","612.50","626.93","612.42","1.19M","2.30%"
"03/24/2026","610.17","612.95","615.30","605.00","1.08M","-0.99%"
"03/23/2026","616.25","629.07","629.66","610.63","1.39M","-1.78%"
"03/20/2026","627.43","635.86","638.51","622.37","6.51M","-1.58%"
"03/19/2026","637.51","639.06","640.00","623.75","1.54M","-0.74%"
"03/18/2026","642.28","641.11","645.85","636.45","1.03M","0.94%"
"03/17/2026","636.33","644.96","645.00","632.79","1.39M","-1.37%"
"03/16/2026","645.20","645.22","651.55","639.00","1.18M","-0.12%"
"03/13/2026","646.00","652.67","660.00","640.50","1.07M","-1.05%"
"03/12/2026","652.83","651.95","661.00","646.63","1.41M","0.52%"
"03/11/2026","649.47","645.32","657.00","644.13","1.37M","-0.27%"
"03/10/2026","651.22","657.95","659.89","646.20","1.65M","-1.95%"
"03/09/2026","664.15","675.58","676.08","657.34","2.37M","-1.13%"
"03/06/2026","671.77","661.65","672.86","656.40","1.90M","2.56%"
"03/05/2026","655.00","662.10","663.00","647.23","1.72M","-1.43%"
"03/04/2026","664.48","670.00","671.00","652.54","1.65M","-0.50%"
"03/03/2026","667.82","682.00","686.47","657.56","2.14M","-1.31%"
"03/02/2026","676.70","685.50","692.00","664.01","3.25M","2.83%"
"02/27/2026","658.08","648.09","662.47","647.10","2.60M","2.56%"
"02/26/2026","641.63","646.46","647.50","638.03","1.27M","-0.91%"
"02/25/2026","647.50","662.44","663.55","634.03","1.66M","-2.55%"
"02/24/2026","664.43","658.29","669.10","652.57","1.36M","0.58%"
"02/23/2026","660.62","655.62","663.27","653.69","1.20M","0.36%"
"02/20/2026","658.26","666.77","668.25","648.41","1.45M","-1.24%"
"02/19/2026","666.51","656.50","669.75","655.50","1.37M","2.57%"
"02/18/2026","649.81","657.17","660.55","647.19","1.35M","0.04%"
"02/17/2026","649.58","653.00","656.22","642.00","1.17M","-0.46%"
"02/13/2026","652.58","639.00","656.34","639.00","1.49M","2.38%"
"02/12/2026","637.43","630.00","644.25","630.00","1.75M","1.39%"
"02/11/2026","628.70","631.23","633.59","621.67","1.02M","-0.14%"
"02/10/2026","629.56","637.47","638.29","626.51","1.21M","-1.37%"
"02/09/2026","638.29","625.28","638.97","625.01","1.59M","2.36%"
"02/06/2026","623.58","614.59","624.09","611.20","1.10M","2.36%"
"02/05/2026","609.18","602.73","614.00","595.00","1.68M","1.07%"
"02/04/2026","602.76","630.82","632.05","596.23","2.65M","-4.06%"
"02/03/2026","628.26","640.00","646.59","618.45","2.30M","-1.22%"
"02/02/2026","636.00","620.00","640.98","615.18","1.97M","0.28%"
"01/30/2026","634.22","621.00","641.19","615.51","2.10M","1.88%"
"01/29/2026","622.51","609.24","645.67","607.56","3.93M","4.23%"
"01/28/2026","597.27","592.90","599.32","583.00","1.32M","0.39%"
"01/27/2026","594.95","580.00","595.87","573.82","1.71M","2.28%"
"01/26/2026","581.66","590.00","590.40","575.63","1.46M","-1.55%"
"01/23/2026","590.82","594.64","596.22","586.01","1.27M","-0.52%"
"01/22/2026","593.91","585.18","595.95","582.49","1.49M","1.31%"
"01/21/2026","586.23","576.06","588.97","576.06","1.82M","1.77%"
"01/20/2026","576.06","580.00","586.85","573.39","1.52M","-1.09%"
"01/16/2026","582.43","578.21","582.93","577.42","2.38M","0.79%"
"01/15/2026","577.89","568.66","579.60","559.73","1.76M","0.91%"
"01/14/2026","572.70","556.99","578.04","556.12","2.64M","2.58%"
"01/13/2026","558.30","560.02","563.30","550.84","2.01M","1.28%"
"01/12/2026","551.24","548.96","554.27","540.31","2.97M","1.53%"
"01/09/2026","542.92","525.88","546.07","525.88","2.65M","4.72%"
"01/08/2026","518.44","531.89","542.87","513.01","4.11M","4.34%"
"01/07/2026","496.87","525.31","532.38","496.00","4.08M","-4.82%"
"01/06/2026","522.04","517.06","538.73","517.06","2.81M","2.05%"
"01/05/2026","511.57","503.93","515.88","503.00","1.98M","2.92%"
"01/02/2026","497.07","483.25","497.16","476.54","1.13M","2.77%"
"12/31/2025","483.67","489.00","489.68","483.52","670.34K","-0.89%"
"12/30/2025","488.00","489.34","491.70","487.94","996.45K","-0.18%"
"12/29/2025","488.87","483.83","489.43","483.29","933.38K","1.21%"
"12/26/2025","483.03","485.20","487.06","481.18","606.02K","-0.56%"
"12/24/2025","485.75","485.00","491.18","484.45","581.60K","0.66%"
"12/23/2025","482.55","484.00","484.95","481.00","864.25K","-0.21%"
"12/22/2025","483.57","474.96","485.02","474.96","1.12M","1.99%"
"12/19/2025","474.13","466.34","475.72","464.88","2.83M","0.85%"
"12/18/2025","470.14","472.41","476.20","469.00","1.36M","-0.98%"
"12/17/2025","474.79","471.00","476.89","462.25","1.99M","-0.48%"
"12/16/2025","477.06","479.61","479.79","473.86","1.26M","-1.52%"
"12/15/2025","484.42","478.99","484.77","477.23","1.00M","0.87%"
"12/12/2025","480.25","475.66","480.84","470.79","1.38M","1.13%"
"12/11/2025","474.88","470.29","479.70","470.29","1.29M","1.48%"
"12/10/2025","467.94","465.21","473.08","455.88","2.31M","0.22%"
"12/09/2025","466.89","466.28","472.81","465.00","1.10M","0.32%"
"12/08/2025","465.38","453.50","465.56","451.48","1.39M","2.91%"
"12/05/2025","452.20","447.78","452.82","446.41","1.29M","0.86%"
"12/04/2025","448.35","448.18","449.53","445.43","1.28M","0.35%"
"12/03/2025","446.80","443.41","448.47","439.05","1.75M","1.13%"
"12/02/2025","441.82","440.98","442.75","437.25","1.54M","0.60%"
"12/01/2025","439.19","453.28","454.08","438.50","1.66M","-4.08%"
"11/28/2025","457.86","454.54","457.86","452.61","748.02K","0.81%"
"11/26/2025","454.16","453.30","457.26","452.98","1.30M","0.39%"
"11/25/2025","452.41","451.06","454.03","448.48","1.62M","0.30%"
"11/24/2025","451.06","459.43","461.19","450.06","1.41M","-2.11%"
"11/21/2025","460.78","468.60","469.40","459.96","1.58M","-1.60%"
"11/20/2025","468.26","473.88","477.43","465.02","1.04M","-0.35%"
"11/19/2025","469.91","472.00","472.42","468.30","861.61K","-1.01%"
"11/18/2025","474.72","475.22","485.00","471.20","1.24M","0.84%"
"11/17/2025","470.78","467.28","471.60","464.72","1.82M","1.08%"
"11/14/2025","465.77","455.85","466.39","454.00","1.18M","2.18%"
"11/13/2025","455.85","458.01","460.91","455.10","819.82K","-0.26%"
"11/12/2025","457.04","456.14","459.77","455.22","935.76K","-0.01%"
"11/11/2025","457.07","451.77","461.77","451.00","1.32M","1.10%"
"11/10/2025","452.10","456.00","457.10","448.48","1.63M","-1.36%"
"11/07/2025","458.35","468.90","469.40","456.20","2.51M","-2.25%"
"11/06/2025","468.92","473.11","474.18","466.11","1.09M","-0.89%"
"11/05/2025","473.14","483.02","485.85","473.14","1.71M","-2.44%"
"11/04/2025","484.98","484.46","488.50","481.00","1.17M","-0.61%"
"11/03/2025","487.94","491.00","491.51","484.75","846.72K","-0.80%"
"10/31/2025","491.88","489.00","493.61","486.05","1.19M","0.44%"
"10/30/2025","489.72","485.57","494.46","485.50","1.08M","0.90%"
"10/29/2025","485.33","485.00","488.82","483.67","971.47K","-0.09%"
"10/28/2025","485.77","486.37","489.40","483.62","1.22M","-0.23%"
"10/27/2025","486.91","484.08","487.31","479.87","1.42M","0.31%"
"10/24/2025","485.41","490.28","491.82","484.08","1.37M","-0.54%"
"10/23/2025","488.05","488.12","493.98","486.52","1.45M","0.19%"
"10/22/2025","487.14","491.47","492.41","482.54","1.73M","-0.48%"
"10/21/2025","489.50","482.71","506.60","482.71","2.87M","-3.24%"
"10/20/2025","505.90","496.43","505.90","496.43","1.43M","2.17%"
"10/17/2025","495.15","490.48","496.68","488.10","1.92M","0.39%"
"10/16/2025","493.25","500.74","501.31","492.00","1.10M","-1.23%"
"10/15/2025","499.41","503.00","505.00","485.48","1.68M","-1.14%"
"10/14/2025","505.18","501.25","507.00","499.00","1.08M","0.27%"
"10/13/2025","503.83","502.30","507.43","500.00","926.72K","-0.24%"
"10/10/2025","505.05","508.83","513.45","500.54","1.31M","-0.53%"
"10/09/2025","507.76","513.89","515.19","503.81","1.19M","-1.22%"
"10/08/2025","514.02","515.25","516.00","511.22","798.43K","0.58%"
"10/07/2025","511.07","514.20","515.98","509.14","922.41K","-0.62%"
"10/06/2025","514.24","506.63","515.43","506.63","1.39M","1.93%"
"10/03/2025","504.49","499.42","506.81","499.24","1.01M","1.03%"
"10/02/2025","499.36","499.24","503.60","497.01","915.83K","0.07%"
"10/01/2025","499.00","496.17","504.07","495.00","1.19M","-0.04%"
"09/30/2025","499.21","492.58","499.89","491.14","1.31M","1.47%"
"09/29/2025","491.98","497.00","498.99","489.22","1.39M","0.93%"
"09/26/2025","487.44","487.91","490.75","484.57","914.28K","0.64%"
"09/25/2025","484.34","489.58","490.74","484.06","1.21M","-0.39%"
"09/24/2025","486.25","487.15","495.24","485.51","1.42M","-0.09%"
"09/23/2025","486.67","480.90","486.78","479.34","1.14M","1.31%"
"09/22/2025","480.39","473.67","482.07","473.01","1.41M","1.58%"
"09/19/2025","472.94","474.23","477.00","471.38","2.84M","-0.14%"
"09/18/2025","473.62","471.12","474.36","467.99","1.11M","0.11%"
"09/17/2025","473.12","474.93","477.19","472.64","1.02M","-0.25%"
"09/16/2025","474.32","473.59","478.44","471.67","1.16M","0.23%"
"09/15/2025","473.25","471.47","474.29","468.99","1.15M","0.41%"
"09/12/2025","471.31","468.93","472.98","467.17","1.04M","0.12%"
"09/11/2025","470.73","463.85","472.40","462.99","1.62M","1.48%"
"09/10/2025","463.87","456.21","464.38","455.71","1.08M","1.49%"
"09/09/2025","457.06","457.61","457.87","452.42","1.01M","-0.45%"
"09/08/2025","459.11","462.92","462.92","452.77","1.48M","-1.03%"
"09/05/2025","463.90","456.77","463.98","456.77","1.47M","1.54%"
"09/04/2025","456.85","450.96","457.17","449.50","1.45M","1.73%"
"09/03/2025","449.06","451.07","452.00","446.69","1.54M","-0.76%"
"09/02/2025","452.50","453.80","455.77","447.59","1.65M","-0.69%"
"08/29/2025","455.63","457.52","459.90","454.88","1.37M","-0.12%"
"08/28/2025","456.18","453.87","456.55","450.36","1.39M","0.38%"
"08/27/2025","454.47","456.87","459.47","454.00","1.29M","-0.22%"
"08/26/2025","455.46","450.52","456.37","447.00","2.05M","1.73%"
"08/25/2025","447.72","447.07","448.75","445.10","985.19K","0.34%"
"08/22/2025","446.20","449.99","452.56","444.86","1.89M","-0.22%"
"08/21/2025","447.20","444.99","448.49","444.70","1.03M","0.27%"
"08/20/2025","446.00","440.14","447.08","440.14","1.28M","1.11%"
"08/19/2025","441.10","439.86","444.50","438.60","1.25M","0.10%"
"08/18/2025","440.64","440.55","443.77","439.12","1.15M","0.70%"
"08/15/2025","437.56","437.84","441.42","436.46","1.50M","0.05%"
"08/14/2025","437.32","436.04","443.90","434.84","1.73M","-1.19%"
"08/13/2025","442.57","432.52","443.45","431.42","1.89M","2.55%"
"08/12/2025","431.56","425.92","431.59","425.00","1.49M","1.24%"
"08/11/2025","426.26","426.00","427.82","424.12","1.46M","0.15%"
"08/08/2025","425.63","431.19","433.59","423.91","1.48M","-1.19%"
"08/07/2025","430.75","430.43","434.85","428.05","1.49M","-0.94%"
"08/06/2025","434.85","427.77","436.62","427.66","2.03M","1.54%"
"08/05/2025","428.24","423.33","430.07","421.86","1.64M","1.07%"
"08/04/2025","423.70","420.00","424.60","419.00","1.55M","0.64%"
"08/01/2025","421.01","420.76","423.96","417.00","2.01M","0.01%"
"07/31/2025","420.98","417.13","422.58","412.55","2.18M","0.55%"
"07/30/2025","418.68","420.13","422.80","417.15","1.63M","-0.35%"
"07/29/2025","420.13","422.74","423.65","417.35","2.43M","-0.29%"
"07/28/2025","421.34","425.90","428.86","421.17","2.42M","0.04%"
"07/25/2025","421.17","421.54","425.67","418.51","2.46M","0.15%"
"07/24/2025","420.55","421.00","426.88","420.13","3.08M","0.28%"
"07/23/2025","419.39","413.76","423.37","411.00","4.58M","2.11%"
"07/22/2025","410.74","422.75","437.45","410.11","8.89M","-10.81%"
"07/21/2025","460.53","464.64","467.36","460.53","1.58M","-0.74%"
"07/18/2025","463.96","469.22","471.21","460.97","1.85M","-1.12%"
"07/17/2025","469.20","470.50","474.40","467.71","926.15K","-0.48%"
"07/16/2025","471.47","469.67","472.60","466.41","935.24K","0.29%"
"07/15/2025","470.12","473.29","473.94","468.51","1.04M","-0.73%"
"07/14/2025","473.57","470.00","474.76","468.00","1.49M","1.30%"
"07/11/2025","467.51","464.75","468.21","461.82","1.21M","0.69%"
"07/10/2025","464.31","458.68","466.48","456.00","1.26M","0.27%"
"07/09/2025","463.06","465.38","465.99","460.20","892.70K","0.01%"
"07/08/2025","463.01","464.20","466.62","460.65","1.24M","-1.29%"
"07/07/2025","469.06","464.50","470.55","461.37","1.22M","1.41%"
"07/03/2025","462.52","463.71","465.35","460.97","707.86K","-0.01%"
"07/02/2025","462.55","466.00","466.92","458.61","1.13M","-0.73%"
"07/01/2025","465.94","463.00","469.44","460.00","1.24M","0.60%"
"06/30/2025","463.14","459.45","463.82","457.88","1.21M","0.99%"
"06/27/2025","458.59","455.64","459.18","451.46","2.00M","0.15%"
"06/26/2025","457.90","459.31","464.07","456.64","1.59M","-0.11%"
"06/25/2025","458.39","464.21","464.88","456.50","1.27M","-0.39%"
"06/24/2025","460.20","467.85","468.70","457.68","1.97M","-2.59%"
"06/23/2025","472.46","472.93","482.37","468.53","2.67M","0.40%"
"06/20/2025","470.56","469.00","474.31","461.11","2.42M","0.42%"
"06/18/2025","468.60","478.45","482.36","467.96","1.87M","-2.24%"
"06/17/2025","479.34","470.76","481.58","467.50","2.19M","2.63%"
"06/16/2025","467.06","482.01","482.73","464.52","2.77M","-3.99%"
"06/13/2025","486.45","478.97","488.30","473.35","2.73M","3.66%"
"06/12/2025","469.27","457.31","469.27","456.50","1.70M","2.77%"
"06/11/2025","456.60","464.15","464.15","443.41","3.62M","-4.26%"
"06/10/2025","476.90","480.00","481.65","475.64","1.15M","-0.82%"
"06/09/2025","480.83","480.28","482.84","476.62","1.06M","-0.18%"
"06/06/2025","481.69","477.80","481.96","476.97","714.57K","0.77%"
"06/05/2025","478.03","484.37","485.13","471.75","1.06M","-0.87%"
"06/04/2025","482.21","481.99","486.86","481.68","1.27M","0.42%"
"06/03/2025","480.17","479.00","481.13","476.54","1.03M","0.28%"
"06/02/2025","478.82","478.26","479.73","474.00","1.15M","-0.74%"
"05/30/2025","482.38","473.67","482.38","471.06","2.20M","1.83%"
"05/29/2025","473.69","467.93","474.56","465.32","851.60K","0.79%"
"05/28/2025","469.98","477.54","478.98","469.00","956.93K","-1.44%"
"05/27/2025","476.85","470.80","476.85","468.65","1.55M","1.70%"
"05/23/2025","468.88","467.96","469.55","465.56","866.69K","-0.33%"
"05/22/2025","470.45","468.79","472.87","467.12","885.14K","0.04%"
"05/21/2025","470.28","480.83","480.93","470.05","1.44M","-1.16%"
"05/20/2025","475.82","471.23","477.10","470.89","1.06M","0.58%"
"05/19/2025","473.06","469.41","474.44","467.78","1.20M","1.01%"
"05/16/2025","468.32","466.21","468.49","462.66","1.32M","0.68%"
"05/15/2025","465.14","458.97","465.41","455.03","1.76M","3.55%"
"05/14/2025","449.18","460.84","461.80","445.06","2.13M","-2.32%"
"05/13/2025","459.83","472.81","472.81","459.14","1.86M","-2.82%"
"05/12/2025","473.16","473.50","475.68","465.77","1.36M","-0.08%"
"05/09/2025","473.52","475.27","476.63","468.08","979.22K","-0.21%"
"05/08/2025","474.53","473.00","479.00","471.73","1.09M","0.68%"
"05/07/2025","471.32","468.40","474.90","467.06","1.20M","0.66%"
"05/06/2025","468.21","469.77","471.16","463.46","1.14M","-0.71%"
"05/05/2025","471.56","474.00","474.49","469.34","1.15M","-0.26%"
"05/02/2025","472.80","484.75","491.07","467.51","2.09M","-1.03%"
"05/01/2025","477.72","476.00","479.45","473.00","986.35K","-0.01%"
"04/30/2025","477.75","478.27","478.61","471.13","1.10M","0.39%"
"04/29/2025","475.88","475.98","479.30","473.35","897.22K","-0.09%"
"04/28/2025","476.29","479.31","483.79","474.29","1.16M","-0.28%"
"04/25/2025","477.64","469.98","478.46","467.90","1.52M","2.32%"
"04/24/2025","466.81","465.77","467.59","460.16","1.11M","0.70%"
"04/23/2025","463.55","467.00","471.39","457.65","1.35M","0.32%"
"04/22/2025","462.08","458.05","470.77","442.35","2.88M","0.82%"
"04/21/2025","458.33","459.26","463.23","452.79","1.53M","-1.24%"
"04/17/2025","464.08","461.64","469.67","448.39","3.05M","-2.72%"
"04/16/2025","477.08","477.33","482.82","474.53","1.53M","1.60%"
"04/15/2025","469.58","474.27","475.34","468.00","1.22M","-1.21%"
"04/14/2025","475.34","472.80","478.75","467.59","1.08M","0.09%"
"04/11/2025","474.90","464.33","478.17","460.32","1.45M","2.42%"
"04/10/2025","463.70","460.00","469.10","450.38","1.83M","0.32%"
"04/09/2025","462.24","439.24","468.33","435.38","2.29M","4.26%"
"04/08/2025","443.36","448.43","451.39","437.43","2.15M","2.91%"
"04/07/2025","430.82","422.20","438.91","418.88","1.97M","-0.31%"
"04/04/2025","432.15","450.00","454.92","432.13","2.39M","-4.98%"
"04/03/2025","454.78","453.51","461.88","450.80","1.81M","0.42%"
"04/02/2025","452.87","446.22","455.92","445.01","1.27M","0.94%"
"04/01/2025","448.64","448.00","451.25","444.48","1.04M","0.43%"
"03/31/2025","446.71","441.57","451.06","440.74","1.69M","1.18%"
"03/28/2025","441.49","442.23","445.76","439.56","1.60M","-0.18%"
"03/27/2025","442.28","446.03","448.14","440.22","1.56M","-0.65%"
"03/26/2025","445.17","444.28","451.20","443.00","1.35M","0.70%"
"03/25/2025","442.07","436.77","444.01","433.00","1.60M","1.63%"
"03/24/2025","434.98","425.63","435.77","424.30","3.02M","-1.07%"
"03/21/2025","439.70","478.09","481.50","432.51","7.14M","-5.79%"
"03/20/2025","466.74","469.16","469.90","464.21","922.08K","-0.81%"
"03/19/2025","470.55","471.23","475.69","466.77","1.12M","0.27%"
"03/18/2025","469.28","468.12","471.63","465.39","881.96K","0.36%"
"03/17/2025","467.61","463.84","472.27","462.83","1.05M","0.31%"
"03/14/2025","466.17","465.92","469.00","461.96","972.66K","-0.38%"
"03/13/2025","467.93","460.05","468.53","459.86","1.16M","1.39%"
"03/12/2025","461.50","465.14","466.82","456.00","1.27M","-1.57%"
"03/11/2025","468.88","476.71","478.65","466.54","1.46M","-2.15%"
"03/10/2025","479.17","475.46","494.20","473.70","2.28M","1.17%"
"03/07/2025","473.65","458.00","477.49","458.00","2.17M","2.63%"
"03/06/2025","461.50","461.32","463.50","453.41","1.40M","0.23%"
"03/05/2025","460.42","451.13","463.48","449.37","2.06M","2.58%"
"03/04/2025","448.82","450.78","463.74","448.49","2.27M","-0.69%"
"03/03/2025","451.94","452.87","454.43","448.83","1.58M","0.35%"
"02/28/2025","450.37","447.00","450.80","445.03","1.43M","0.88%"
"02/27/2025","446.46","442.19","447.08","441.45","1.46M","1.12%"
"02/26/2025","441.50","445.83","448.00","439.34","1.47M","-1.55%"
"02/25/2025","448.46","441.75","451.67","441.00","1.72M","1.86%"
"02/24/2025","440.27","442.00","448.28","438.54","1.95M","-0.10%"
"02/21/2025","440.72","436.39","443.73","435.67","1.65M","1.02%"
"02/20/2025","436.29","429.58","438.00","429.31","1.36M","0.77%"
"02/19/2025","432.95","431.00","438.00","425.58","2.80M","1.03%"
"02/18/2025","428.54","429.69","432.93","423.50","2.81M","1.26%"
"02/14/2025","423.19","433.55","435.16","419.70","3.25M","-2.65%"
"02/13/2025","434.72","442.50","445.30","432.01","2.40M","-1.64%"
"02/12/2025","441.97","447.26","449.14","441.05","1.28M","-1.64%"
"02/11/2025","449.36","447.90","451.80","444.99","906.23K","0.25%"
"02/10/2025","448.22","444.80","448.94","440.71","1.43M","0.86%"
"02/07/2025","444.39","449.90","451.50","443.78","1.35M","-0.92%"
"02/06/2025","448.52","450.00","452.17","444.63","1.29M","-0.30%"
"02/05/2025","449.87","457.00","457.10","448.77","1.14M","-0.84%"
"02/04/2025","453.68","454.00","455.41","451.26","1.23M","-0.38%"
"02/03/2025","455.42","458.80","461.33","453.58","1.48M","-1.63%"
"01/31/2025","462.95","460.00","464.23","457.15","1.47M","0.72%"
"01/30/2025","459.65","456.58","459.89","451.32","1.91M","1.16%"
"01/29/2025","454.36","460.00","462.49","449.40","2.40M","-0.68%"
"01/28/2025","457.45","473.70","479.73","457.27","4.02M","-9.18%"
"01/27/2025","503.69","500.09","507.11","496.78","1.95M","1.35%"
"01/24/2025","496.96","495.00","497.29","494.60","759.70K","-0.06%"
"01/23/2025","497.28","503.52","506.00","493.98","913.14K","-0.41%"
"01/22/2025","499.34","503.24","505.53","495.18","1.33M","-1.37%"
"01/21/2025","506.29","495.00","509.55","494.72","1.62M","3.26%"
"01/17/2025","490.32","487.54","492.05","484.19","1.34M","0.71%"
"01/16/2025","486.86","481.80","487.00","481.50","956.52K","0.60%"
"01/15/2025","483.97","487.76","487.76","480.37","882.41K","-0.10%"
"01/14/2025","484.46","485.00","485.20","477.97","1.16M","0.27%"
"01/13/2025","483.16","469.00","484.82","468.80","1.44M","3.23%"
"01/10/2025","468.05","468.00","471.59","465.73","1.13M","-0.17%"
"01/08/2025","468.85","463.50","469.22","461.24","998.67K","1.05%"
"01/07/2025","463.96","465.72","473.42","462.94","1.28M","-0.44%"
"01/06/2025","466.00","478.75","480.00","465.86","1.70M","-3.28%"
"01/03/2025","481.82","481.42","483.92","480.91","817.60K","-0.09%"
"01/02/2025","482.25","485.94","489.72","481.42","953.95K","-0.76%"
"12/31/2024","485.94","484.38","486.53","482.00","731.99K","0.53%"
"12/30/2024","483.37","486.00","486.55","481.85","887.81K","-1.15%"
"12/27/2024","488.97","488.38","493.40","486.38","820.79K","-0.21%"
"12/26/2024","489.98","488.00","493.47","486.27","662.46K","0.38%"
"12/24/2024","488.13","486.06","488.73","484.01","375.89K","0.34%"
"12/23/2024","486.49","487.43","488.85","481.83","1.05M","-0.52%"
"12/20/2024","489.02","479.45","489.02","477.77","3.97M","1.95%"
"12/19/2024","479.66","480.00","484.00","477.30","1.25M","-0.68%"
"12/18/2024","482.94","489.50","490.24","482.41","1.42M","-1.56%"
"12/17/2024","490.61","489.05","493.00","487.76","1.35M","-0.21%"
"12/16/2024","491.65","494.80","494.80","490.15","1.48M","-0.61%"
"12/13/2024","494.65","495.57","499.22","492.18","990.25K","-0.39%"
"12/12/2024","496.58","500.00","501.10","488.71","1.86M","-1.52%"
"12/11/2024","504.24","513.80","514.00","503.30","1.31M","-1.70%"
"12/10/2024","512.94","509.16","514.61","508.10","1.18M","0.57%"
"12/09/2024","510.01","511.19","516.36","508.55","1.17M","-0.59%"
"12/06/2024","513.03","515.72","517.44","509.60","1.29M","-0.86%"
"12/05/2024","517.48","517.42","520.56","514.01","1.11M","0.00%"
"12/04/2024","517.50","516.13","519.83","513.14","1.54M","0.10%"
"12/03/2024","517.00","520.14","521.50","516.25","1.19M","-0.64%"
"12/02/2024","520.34","525.25","526.78","519.30","1.12M","-1.71%"
"11/29/2024","529.41","527.77","529.48","524.59","658.25K","0.70%"
"11/27/2024","525.75","523.54","529.99","523.17","890.39K","0.82%"
"11/26/2024","521.45","519.39","524.06","519.39","1.35M","-0.08%"
"11/25/2024","521.89","532.98","534.16","514.90","3.61M","-3.75%"
"11/22/2024","542.22","545.00","546.00","539.92","1.31M","0.04%"
"11/21/2024","542.01","535.14","544.68","533.72","1.32M","1.36%"
"11/20/2024","534.73","534.18","535.23","529.20","994.37K","0.28%"
"11/19/2024","533.26","537.08","539.32","531.21","936.05K","0.43%"
"11/18/2024","530.96","536.40","537.98","528.74","1.30M","-0.72%"
"11/15/2024","534.83","537.87","542.54","531.42","1.76M","-0.77%"
"11/14/2024","538.99","561.35","561.35","533.78","1.97M","-3.36%"
"11/13/2024","557.73","564.00","565.00","556.33","1.12M","-1.45%"
"11/12/2024","565.96","574.32","576.43","564.80","1.13M","-0.81%"
"11/11/2024","570.58","570.22","576.15","569.80","1.17M","1.07%"
"11/08/2024","564.56","555.47","566.81","554.72","1.17M","2.31%"
"11/07/2024","551.84","555.00","557.00","549.67","818.60K","0.00%"
